tuoi,thu_nhap_trieu,so_lan_mua_truoc,so_ngay_tu_lan_mua_cuoi,diem_tin_dung,kenh_tiep_can,khu_vuc,mua_hang
59,56.8,15,20,695.0,sms,mien_trung,1
50,30.3,19,82,465.0,quang_cao,mien_nam,1
52,9.0,6,181,403.0,goi_dien,mien_nam,0
28,50.9,16,157,738.0,email,mien_nam,1
69,5.9,19,76,617.0,email,,1
62,50.6,3,108,361.0,email,mien_bac,0
42,48.5,16,143,686.0,quang_cao,mien_trung,1
23,37.2,1,335,537.0,goi_dien,mien_trung,0
38,5.9,14,80,708.0,sms,mien_nam,1
25,30.8,17,267,526.0,email,mien_bac,1
60,42.8,19,207,796.0,email,mien_nam,1
27,29.2,9,203,753.0,goi_dien,mien_bac,1
50,36.2,17,142,430.0,email,,1
45,26.7,19,274,722.0,quang_cao,mien_nam,1
47,36.1,17,354,779.0,goi_dien,mien_trung,1
47,13.0,17,56,844.0,sms,mien_bac,1
33,25.4,20,256,315.0,goi_dien,mien_trung,1
25,10.3,18,251,794.0,sms,mien_nam,1
30,57.4,20,80,363.0,goi_dien,mien_trung,1
28,48.4,3,248,625.0,email,mien_bac,0
61,40.9,12,319,668.0,quang_cao,mien_trung,0
68,7.4,2,31,723.0,email,mien_nam,1
21,8.7,10,193,321.0,email,mien_trung,0
45,44.6,12,162,421.0,email,mien_bac,1
31,21.1,4,60,694.0,sms,mien_trung,0
63,45.7,14,137,669.0,email,mien_bac,1
49,52.1,13,124,365.0,email,mien_bac,1
65,40.9,6,83,405.0,goi_dien,mien_nam,1
48,43.9,20,10,725.0,email,mien_bac,1
66,40.3,1,273,652.0,quang_cao,mien_nam,0
68,22.9,5,277,850.0,email,mien_trung,0
22,44.6,5,99,689.0,sms,mien_trung,0
67,43.0,15,77,830.0,sms,mien_bac,1
58,34.9,2,185,377.0,email,mien_trung,0
65,60.0,3,236,743.0,email,mien_bac,0
46,56.0,6,123,627.0,goi_dien,mien_bac,1
25,27.3,14,292,791.0,email,mien_nam,1
35,9.8,2,79,358.0,goi_dien,mien_bac,0
64,22.4,3,20,377.0,email,mien_trung,0
61,5.1,20,43,741.0,email,mien_nam,1
46,54.2,6,176,406.0,quang_cao,mien_nam,0
32,29.0,11,295,448.0,goi_dien,mien_nam,0
19,55.1,19,49,577.0,sms,mien_nam,1
21,45.9,17,293,667.0,quang_cao,mien_trung,1
33,22.2,7,240,693.0,goi_dien,mien_trung,0
33,36.5,12,107,701.0,goi_dien,mien_trung,1
48,36.6,15,283,425.0,goi_dien,mien_trung,0
45,49.9,14,277,325.0,quang_cao,mien_bac,0
46,36.4,6,81,766.0,goi_dien,mien_trung,1
51,32.6,20,237,346.0,email,mien_trung,1
62,31.4,11,163,826.0,sms,mien_nam,1
57,49.9,19,318,830.0,goi_dien,mien_nam,1
25,50.0,17,208,811.0,sms,mien_bac,1
53,12.0,12,191,467.0,quang_cao,mien_nam,0
18,29.3,15,186,657.0,quang_cao,mien_bac,1
24,55.9,12,59,544.0,quang_cao,mien_bac,1
64,56.3,11,120,565.0,sms,mien_bac,1
52,42.2,2,183,733.0,email,mien_bac,0
27,10.7,6,119,602.0,quang_cao,mien_trung,0
20,35.3,19,219,663.0,sms,mien_trung,1
55,25.6,13,110,814.0,quang_cao,mien_trung,1
28,5.7,11,107,747.0,email,mien_nam,1
67,29.5,13,274,772.0,goi_dien,mien_nam,1
18,29.2,0,126,750.0,sms,mien_nam,0
42,27.7,6,70,412.0,email,mien_nam,0
40,47.9,16,298,620.0,goi_dien,mien_bac,1
25,21.9,3,90,801.0,sms,mien_nam,1
53,55.7,13,105,789.0,sms,mien_trung,1
19,18.2,5,19,404.0,sms,mien_nam,0
49,21.9,13,173,726.0,sms,mien_nam,1
19,34.5,20,291,379.0,quang_cao,mien_nam,0
42,6.5,2,69,830.0,quang_cao,mien_trung,0
23,57.9,7,231,684.0,quang_cao,mien_nam,0
46,31.1,17,101,409.0,goi_dien,mien_nam,1
54,44.2,15,37,669.0,sms,mien_nam,1
67,51.9,3,50,752.0,email,mien_nam,1
27,32.5,2,158,595.0,goi_dien,mien_trung,0
20,22.2,2,357,632.0,goi_dien,mien_nam,0
69,11.0,10,266,759.0,sms,mien_bac,0
57,47.3,2,353,430.0,goi_dien,mien_trung,0
49,34.3,2,69,447.0,sms,mien_bac,0
18,12.3,5,4,766.0,sms,mien_trung,1
67,36.4,15,348,307.0,goi_dien,mien_nam,0
43,21.1,18,63,487.0,goi_dien,mien_trung,1
56,7.5,16,212,323.0,sms,mien_nam,0
61,32.0,11,139,444.0,quang_cao,mien_trung,0
47,27.8,3,334,451.0,email,mien_trung,0
69,6.6,3,114,520.0,quang_cao,mien_bac,0
33,5.1,2,243,393.0,goi_dien,mien_nam,0
51,22.5,2,142,671.0,goi_dien,mien_trung,0
22,53.0,16,320,744.0,sms,mien_nam,1
65,19.4,19,364,403.0,email,mien_bac,0
65,57.2,6,322,433.0,goi_dien,mien_trung,0
54,24.3,3,273,477.0,quang_cao,mien_nam,0
69,23.3,15,129,843.0,email,mien_trung,1
20,10.6,19,66,607.0,goi_dien,mien_trung,1
30,21.4,1,198,775.0,email,mien_nam,0
19,21.4,11,212,797.0,sms,mien_trung,1
39,39.1,5,317,791.0,sms,mien_bac,0
48,53.8,11,138,558.0,sms,mien_trung,1
54,35.2,20,81,363.0,goi_dien,mien_bac,1
21,8.3,14,113,507.0,email,mien_nam,1
41,46.6,3,215,366.0,sms,mien_nam,0
67,32.3,16,105,652.0,email,mien_nam,1
26,24.6,6,347,350.0,sms,mien_nam,0
32,45.8,6,80,592.0,goi_dien,mien_bac,1
53,48.4,2,152,786.0,sms,mien_nam,0
49,15.3,19,218,832.0,quang_cao,mien_trung,1
62,4.6,18,90,365.0,email,mien_bac,1
62,48.8,11,182,784.0,email,mien_nam,1
49,48.0,5,244,351.0,email,mien_nam,0
29,12.7,11,90,783.0,quang_cao,mien_nam,1
29,20.8,1,205,790.0,quang_cao,mien_bac,0
19,20.8,20,146,591.0,quang_cao,mien_trung,1
25,4.1,20,84,612.0,sms,mien_trung,1
67,43.8,13,293,534.0,email,mien_bac,0
30,38.4,17,265,510.0,sms,mien_bac,1
58,52.6,12,288,677.0,quang_cao,mien_trung,0
66,48.0,6,128,741.0,sms,mien_nam,1
36,53.0,17,204,838.0,sms,mien_bac,1
27,58.4,3,111,509.0,email,mien_bac,0
56,14.9,9,253,620.0,email,mien_nam,0
34,39.7,2,53,446.0,quang_cao,mien_bac,0
50,55.1,15,8,761.0,sms,mien_trung,1
40,38.9,8,145,607.0,email,mien_bac,1
33,34.4,8,352,825.0,goi_dien,mien_trung,0
29,59.2,8,255,652.0,quang_cao,mien_trung,0
18,12.7,18,174,754.0,email,mien_trung,1
26,8.9,13,13,507.0,quang_cao,mien_nam,1
39,41.8,2,169,330.0,goi_dien,mien_trung,0
65,29.1,8,63,342.0,email,mien_bac,1
21,15.8,17,6,848.0,sms,mien_bac,1
58,36.3,0,365,549.0,email,mien_trung,0
57,53.9,7,305,520.0,quang_cao,mien_bac,0
28,41.2,20,6,744.0,goi_dien,mien_trung,1
41,46.2,7,269,790.0,quang_cao,mien_nam,0
54,39.4,2,345,316.0,sms,mien_bac,0
35,21.1,16,134,796.0,email,mien_bac,1
24,9.5,15,12,842.0,quang_cao,mien_nam,1
25,6.5,0,171,790.0,goi_dien,mien_trung,0
53,54.8,14,236,449.0,goi_dien,mien_bac,1
67,28.9,16,298,581.0,goi_dien,mien_bac,1
37,39.9,3,301,494.0,email,mien_bac,0
18,43.8,14,267,750.0,sms,mien_nam,1
36,33.3,18,283,670.0,goi_dien,mien_nam,1
19,57.9,10,363,779.0,quang_cao,mien_trung,0
34,49.8,19,98,571.0,sms,mien_trung,1
22,52.9,4,289,662.0,email,mien_trung,0
31,22.2,14,49,489.0,goi_dien,mien_nam,1
30,55.9,17,23,640.0,quang_cao,mien_bac,1
48,18.1,9,219,746.0,sms,mien_nam,0
35,54.7,16,96,512.0,sms,mien_trung,1
57,47.0,19,272,642.0,quang_cao,mien_nam,1
23,54.8,17,326,704.0,email,mien_trung,1
29,50.7,13,258,406.0,quang_cao,mien_bac,0
49,53.9,12,99,415.0,goi_dien,mien_trung,1
42,53.8,0,,718.0,email,mien_nam,1
62,45.2,11,290,668.0,goi_dien,mien_nam,1
50,32.6,16,92,818.0,goi_dien,mien_nam,1
33,34.6,18,25,698.0,goi_dien,mien_bac,1
33,54.7,18,205,303.0,goi_dien,mien_nam,1
25,55.2,17,361,530.0,goi_dien,mien_bac,0
22,48.2,17,352,850.0,goi_dien,mien_nam,1
62,15.9,10,146,585.0,goi_dien,mien_nam,1
22,54.1,12,317,657.0,email,mien_nam,0
41,4.3,9,120,301.0,goi_dien,mien_trung,0
39,59.2,5,325,478.0,sms,mien_nam,0
69,30.6,10,207,606.0,quang_cao,mien_trung,0
46,54.5,20,146,818.0,goi_dien,mien_nam,1
66,27.3,13,342,327.0,sms,mien_trung,0
26,47.1,10,356,615.0,sms,mien_nam,0
29,58.4,12,160,693.0,goi_dien,mien_bac,1
46,26.4,10,244,484.0,goi_dien,mien_trung,0
47,40.9,9,344,772.0,quang_cao,mien_trung,0
66,12.1,10,158,826.0,email,mien_nam,1
43,20.9,18,359,767.0,email,mien_bac,1
38,22.8,17,142,771.0,quang_cao,mien_nam,1
26,36.8,4,76,353.0,goi_dien,mien_nam,0
21,31.2,14,187,740.0,email,mien_nam,1
39,20.0,6,11,704.0,quang_cao,mien_bac,1
23,49.9,5,59,377.0,goi_dien,mien_trung,1
54,26.3,19,96,715.0,quang_cao,mien_nam,1
41,20.2,18,49,503.0,goi_dien,mien_trung,1
22,32.2,5,88,326.0,goi_dien,mien_nam,0
34,42.7,12,334,681.0,quang_cao,mien_bac,0
54,26.3,14,284,840.0,email,mien_bac,1
24,23.2,6,24,530.0,quang_cao,mien_nam,1
64,40.0,17,225,627.0,email,mien_trung,1
59,13.4,13,317,595.0,quang_cao,mien_nam,0
24,59.5,3,284,759.0,email,mien_bac,0
33,45.2,14,116,636.0,quang_cao,mien_nam,1
29,19.7,10,169,388.0,quang_cao,mien_trung,0
33,31.5,7,116,453.0,email,mien_trung,0
32,23.8,4,18,522.0,sms,mien_bac,0
34,15.1,4,172,337.0,sms,mien_bac,0
57,16.4,5,135,760.0,quang_cao,mien_bac,0
48,46.3,1,300,381.0,quang_cao,mien_bac,0
30,31.5,12,57,793.0,goi_dien,mien_nam,1
31,32.7,2,261,360.0,email,mien_bac,0
63,40.8,7,82,731.0,quang_cao,mien_trung,1
54,35.4,18,35,806.0,sms,mien_trung,1
62,46.9,10,97,437.0,sms,mien_bac,1
21,41.7,16,127,612.0,quang_cao,mien_nam,1
50,29.4,16,115,621.0,goi_dien,mien_trung,1
52,24.9,11,255,511.0,quang_cao,mien_trung,0
55,56.2,8,74,,quang_cao,mien_trung,0
36,32.4,19,187,369.0,sms,mien_trung,1
46,37.4,16,81,510.0,email,mien_nam,1
39,21.1,13,203,706.0,sms,mien_trung,1
43,34.3,1,207,314.0,goi_dien,mien_nam,0
56,49.9,13,31,300.0,goi_dien,mien_bac,1
40,30.5,10,212,668.0,quang_cao,mien_nam,0
46,59.0,12,150,669.0,email,mien_trung,1
66,56.5,10,123,536.0,email,mien_bac,1
29,5.4,7,301,479.0,goi_dien,mien_bac,0
38,59.1,8,336,733.0,,mien_bac,0
51,56.4,11,345,561.0,quang_cao,mien_nam,0
45,45.2,13,176,596.0,quang_cao,mien_trung,1
57,5.0,0,325,677.0,sms,mien_nam,0
55,7.5,5,326,817.0,goi_dien,mien_bac,0
70,11.9,2,141,692.0,sms,mien_trung,0
23,33.2,5,260,768.0,sms,mien_nam,0
60,34.8,20,196,304.0,goi_dien,mien_bac,1
21,58.0,10,188,789.0,quang_cao,mien_trung,1
25,46.7,4,217,593.0,email,mien_bac,0
25,31.2,16,104,349.0,quang_cao,mien_trung,1
27,4.3,13,329,361.0,goi_dien,mien_nam,0
70,22.8,13,242,565.0,sms,mien_bac,0
36,10.6,3,184,600.0,goi_dien,mien_trung,0
62,47.5,12,57,335.0,goi_dien,mien_trung,1
52,17.1,4,303,535.0,email,mien_trung,0
43,24.3,16,156,633.0,quang_cao,mien_trung,1
63,42.1,13,276,570.0,sms,mien_bac,0
37,12.2,0,93,308.0,goi_dien,mien_nam,0
43,8.7,16,44,402.0,goi_dien,mien_nam,1
70,9.0,15,143,452.0,email,mien_bac,1
31,48.2,4,230,571.0,sms,mien_trung,0
40,58.3,11,353,814.0,goi_dien,mien_nam,1
18,48.8,9,136,844.0,goi_dien,mien_trung,1
27,44.2,7,237,702.0,email,mien_bac,0
51,54.8,8,154,464.0,goi_dien,mien_nam,1
65,37.3,19,111,390.0,sms,mien_bac,1
54,12.8,3,125,750.0,goi_dien,mien_bac,0
35,35.0,16,121,511.0,goi_dien,,1
62,7.7,10,50,628.0,quang_cao,mien_trung,1
32,28.9,10,252,791.0,goi_dien,mien_nam,1
38,41.5,12,272,492.0,email,mien_bac,0
58,36.5,17,298,813.0,quang_cao,mien_nam,1
18,32.3,3,362,826.0,quang_cao,mien_trung,0
55,7.3,2,351,523.0,email,mien_nam,0
18,43.0,2,49,306.0,sms,mien_nam,0
24,33.3,8,320,391.0,sms,mien_trung,0
35,42.4,2,209,726.0,goi_dien,mien_bac,0
63,4.2,11,241,813.0,sms,mien_bac,0
47,15.1,3,82,840.0,sms,mien_bac,1
66,38.0,3,4,447.0,goi_dien,mien_trung,1
58,52.6,18,253,533.0,email,mien_trung,1
20,39.8,4,347,383.0,sms,mien_trung,0
39,14.5,2,293,752.0,quang_cao,mien_nam,0
68,31.1,18,67,307.0,goi_dien,mien_bac,1
60,25.6,1,191,689.0,sms,mien_bac,0
56,32.8,6,108,372.0,sms,mien_bac,0
58,12.0,4,267,471.0,email,mien_trung,0
23,57.8,16,59,832.0,email,mien_bac,1
24,39.5,14,319,754.0,email,mien_bac,1
60,15.4,1,338,712.0,email,mien_trung,0
65,43.8,4,323,411.0,quang_cao,mien_bac,0
65,17.1,3,327,381.0,goi_dien,mien_nam,0
55,48.1,14,97,372.0,quang_cao,mien_trung,1
49,9.7,1,14,340.0,sms,mien_bac,0
30,48.0,2,115,670.0,email,mien_nam,0
56,17.4,3,301,419.0,goi_dien,mien_bac,0
69,44.1,3,133,824.0,email,mien_nam,1
67,57.9,2,73,662.0,sms,mien_trung,0
45,20.1,3,17,624.0,goi_dien,mien_trung,1
21,24.7,8,77,459.0,sms,mien_trung,0
57,8.3,5,278,525.0,sms,mien_bac,0
22,21.2,18,109,662.0,email,mien_trung,1
22,39.9,8,99,586.0,quang_cao,mien_nam,1
58,21.8,17,348,561.0,quang_cao,mien_trung,0
56,5.1,16,295,665.0,email,mien_trung,0
53,5.2,18,39,764.0,quang_cao,mien_nam,1
52,21.1,17,202,314.0,goi_dien,mien_bac,1
32,21.7,3,345,840.0,email,mien_bac,0
39,59.8,9,337,554.0,goi_dien,mien_trung,0
53,42.9,9,97,491.0,goi_dien,mien_trung,1
69,50.2,9,275,571.0,email,mien_bac,0
60,4.7,4,48,670.0,quang_cao,mien_trung,0
67,37.9,14,163,460.0,quang_cao,mien_bac,1
65,9.8,6,75,654.0,goi_dien,mien_trung,1
19,45.3,15,239,710.0,sms,mien_bac,1
34,20.3,9,290,814.0,quang_cao,mien_nam,0
63,33.8,15,293,320.0,goi_dien,mien_nam,1
64,10.8,11,307,819.0,email,mien_nam,0
48,11.0,6,282,684.0,email,mien_bac,0
38,12.3,8,30,642.0,sms,mien_nam,1
61,55.9,19,155,804.0,quang_cao,mien_bac,1
49,17.4,2,184,536.0,goi_dien,mien_nam,0
54,11.2,14,228,407.0,email,mien_nam,0
68,10.3,5,177,356.0,sms,mien_trung,0
20,8.9,13,69,499.0,email,mien_bac,1
35,9.3,1,319,583.0,email,mien_nam,1
29,5.5,12,74,376.0,goi_dien,mien_trung,1
69,49.6,2,304,304.0,quang_cao,mien_nam,0
43,16.2,14,9,491.0,goi_dien,mien_trung,1
68,14.3,13,316,526.0,email,mien_nam,0
43,52.5,4,340,394.0,sms,mien_trung,0
37,32.5,5,297,499.0,email,mien_bac,0
26,16.2,11,37,657.0,email,mien_nam,1
55,8.3,15,270,581.0,email,mien_nam,0
48,10.1,3,330,605.0,sms,mien_trung,0
23,45.5,7,362,464.0,quang_cao,mien_trung,0
49,55.9,7,102,584.0,sms,mien_trung,1
19,49.0,8,11,796.0,goi_dien,mien_nam,1
23,57.6,19,113,516.0,email,mien_nam,1
66,36.2,9,6,398.0,sms,mien_trung,1
70,21.7,3,282,454.0,quang_cao,mien_bac,0
63,51.4,15,340,423.0,email,mien_nam,0
58,32.1,18,127,311.0,quang_cao,mien_trung,1
53,11.1,11,163,743.0,email,mien_bac,1
70,23.5,11,207,831.0,quang_cao,mien_nam,1
70,5.2,13,71,790.0,email,mien_bac,1
52,9.0,16,102,834.0,sms,mien_nam,1
52,37.3,2,305,340.0,goi_dien,mien_trung,0
44,16.5,11,258,436.0,email,mien_nam,0
67,8.3,1,,571.0,email,mien_nam,0
65,36.9,19,179,559.0,quang_cao,mien_nam,1
55,31.5,3,361,669.0,sms,mien_bac,0
35,12.8,6,10,762.0,email,mien_nam,1
60,50.4,7,16,748.0,quang_cao,mien_bac,1
64,42.0,19,277,767.0,goi_dien,mien_trung,1
55,29.1,11,235,443.0,goi_dien,mien_bac,0
47,30.9,9,83,794.0,sms,mien_trung,1
43,7.1,17,124,354.0,goi_dien,mien_trung,1
52,37.7,12,277,522.0,goi_dien,mien_bac,0
33,4.6,17,92,306.0,email,mien_bac,1
51,45.8,2,345,777.0,email,,0
62,19.9,17,295,518.0,sms,mien_trung,0
55,35.2,2,114,516.0,quang_cao,mien_bac,0
53,23.3,6,198,317.0,quang_cao,mien_bac,0
37,20.5,4,16,310.0,sms,mien_bac,0
65,35.3,10,265,407.0,quang_cao,mien_bac,0
69,11.8,16,23,787.0,email,mien_trung,1
56,15.2,2,352,625.0,email,mien_trung,0
58,53.6,17,245,494.0,email,mien_trung,1
50,19.8,15,251,483.0,goi_dien,mien_bac,1
66,29.3,17,262,534.0,quang_cao,mien_trung,0
49,14.6,15,324,638.0,sms,mien_nam,0
30,26.5,20,87,797.0,quang_cao,mien_trung,1
69,17.3,8,24,683.0,email,mien_nam,1
41,18.2,14,185,465.0,goi_dien,mien_bac,1
68,32.1,16,67,691.0,email,mien_trung,1
34,16.9,17,85,306.0,email,mien_nam,1
37,36.2,0,13,334.0,goi_dien,mien_bac,0
68,6.7,3,252,433.0,sms,mien_nam,0
46,49.2,18,256,678.0,quang_cao,mien_nam,1
50,28.7,0,115,431.0,email,mien_nam,0
41,31.3,2,108,407.0,quang_cao,mien_trung,0
24,34.6,16,255,358.0,email,mien_bac,0
22,33.7,7,183,583.0,goi_dien,mien_nam,1
26,53.7,4,138,474.0,sms,mien_trung,0
38,52.9,18,336,604.0,sms,mien_nam,1
57,51.0,0,214,603.0,email,mien_nam,0
41,4.4,19,273,716.0,sms,mien_nam,1
49,10.7,17,56,398.0,email,mien_nam,1
38,4.3,19,186,331.0,sms,mien_nam,1
66,16.0,4,326,668.0,sms,mien_trung,0
39,30.5,6,33,834.0,sms,mien_nam,1
20,31.2,0,281,623.0,quang_cao,mien_trung,0
64,11.1,11,274,302.0,goi_dien,mien_nam,0
41,45.6,16,350,825.0,email,mien_trung,1
24,33.9,6,140,700.0,goi_dien,mien_nam,1
44,44.4,15,202,385.0,goi_dien,mien_bac,1
65,26.5,9,289,352.0,quang_cao,mien_nam,0
51,56.8,9,122,659.0,goi_dien,mien_bac,1
37,10.9,15,129,479.0,sms,mien_nam,1
20,59.2,17,61,529.0,email,mien_bac,1
48,18.8,2,313,511.0,quang_cao,mien_bac,0
19,15.8,19,134,447.0,goi_dien,mien_bac,1
50,13.3,15,13,502.0,goi_dien,mien_trung,1
69,42.7,20,163,498.0,quang_cao,mien_trung,1
67,48.2,9,69,559.0,email,mien_trung,1
49,37.1,6,297,655.0,goi_dien,mien_bac,0
64,45.8,5,96,593.0,sms,mien_nam,1
37,47.3,9,129,826.0,goi_dien,mien_bac,1
66,37.8,17,118,671.0,quang_cao,mien_trung,1
30,46.0,6,313,502.0,email,mien_nam,0
41,31.0,18,256,610.0,sms,mien_nam,1
42,7.4,7,338,400.0,sms,mien_nam,0
27,30.8,19,276,558.0,goi_dien,mien_nam,1
50,55.1,7,10,485.0,quang_cao,mien_trung,1
56,47.9,7,114,828.0,sms,mien_trung,1
51,48.1,6,279,325.0,sms,mien_trung,0
27,34.0,11,299,849.0,quang_cao,mien_nam,0
64,53.4,8,95,567.0,email,mien_bac,0
67,40.6,0,44,724.0,goi_dien,mien_nam,1
52,45.2,12,167,387.0,quang_cao,mien_bac,0
23,19.4,5,307,575.0,goi_dien,mien_trung,0
42,17.7,13,178,697.0,quang_cao,mien_bac,1
26,52.8,4,121,759.0,sms,mien_bac,1
40,34.8,4,293,424.0,sms,mien_trung,0
66,53.9,6,299,437.0,quang_cao,mien_bac,0
44,46.8,13,298,372.0,quang_cao,mien_bac,0
57,42.1,5,215,430.0,goi_dien,mien_nam,1
22,30.4,5,303,608.0,goi_dien,mien_bac,0
19,45.6,1,349,733.0,sms,mien_bac,0
68,21.2,7,173,344.0,quang_cao,mien_nam,0
69,18.7,3,188,646.0,goi_dien,mien_nam,0
53,53.8,6,206,400.0,email,mien_trung,0
41,23.6,2,143,798.0,quang_cao,mien_bac,0
56,28.8,8,263,531.0,goi_dien,mien_nam,0
62,8.3,16,196,325.0,goi_dien,mien_trung,1
51,29.5,9,237,324.0,goi_dien,mien_nam,0
40,6.3,15,304,712.0,quang_cao,mien_trung,0
43,35.2,11,335,741.0,quang_cao,mien_nam,0
48,25.1,9,201,672.0,email,mien_trung,0
,42.3,16,210,579.0,email,mien_nam,1
25,36.0,1,181,312.0,quang_cao,mien_bac,0
58,24.7,15,110,684.0,sms,mien_nam,1
29,53.2,11,173,630.0,email,mien_trung,1
54,58.6,12,325,792.0,sms,mien_trung,0
37,24.2,1,27,497.0,sms,mien_trung,0
52,32.8,20,325,643.0,sms,mien_bac,1
48,22.2,18,313,369.0,quang_cao,mien_bac,0
35,34.0,16,18,606.0,email,mien_nam,1
26,49.5,5,299,481.0,quang_cao,mien_trung,0
57,30.3,10,254,303.0,sms,mien_bac,0
26,41.8,10,61,713.0,email,mien_trung,0
30,54.6,15,289,601.0,email,mien_nam,1
37,16.4,19,96,372.0,quang_cao,mien_trung,1
20,16.8,3,19,651.0,quang_cao,mien_nam,0
26,44.0,0,114,584.0,quang_cao,mien_bac,1
41,35.9,15,233,791.0,goi_dien,mien_trung,1
20,41.2,6,232,571.0,quang_cao,mien_bac,0
33,26.9,15,111,595.0,quang_cao,mien_bac,1
43,16.0,3,75,323.0,quang_cao,mien_bac,0
54,38.5,15,346,555.0,email,mien_bac,0
35,59.8,15,346,572.0,sms,mien_bac,0
57,58.5,13,341,557.0,goi_dien,mien_bac,0
65,43.6,12,174,493.0,goi_dien,mien_bac,1
,53.8,0,110,720.0,email,mien_nam,0
65,25.6,2,264,457.0,email,mien_nam,0
53,14.2,9,142,535.0,goi_dien,mien_bac,1
43,50.3,4,53,830.0,email,mien_nam,1
51,22.4,15,144,742.0,quang_cao,mien_nam,1
69,33.2,6,158,346.0,quang_cao,mien_bac,0
25,41.0,18,302,408.0,goi_dien,mien_bac,1
41,42.0,5,141,446.0,sms,mien_trung,0
19,21.7,0,98,537.0,goi_dien,mien_nam,0
49,48.9,10,186,467.0,sms,mien_nam,0
37,25.5,1,116,350.0,quang_cao,mien_trung,0
44,45.6,9,345,729.0,goi_dien,mien_nam,0
51,19.5,17,327,804.0,goi_dien,mien_nam,1
49,9.7,4,315,503.0,quang_cao,mien_bac,0
63,26.4,6,328,844.0,email,mien_trung,0
63,56.7,6,18,516.0,sms,mien_bac,1
27,47.2,6,342,306.0,goi_dien,mien_nam,0
33,41.4,3,364,311.0,email,mien_trung,0
21,37.6,12,60,700.0,goi_dien,mien_bac,1
54,25.7,20,71,399.0,sms,mien_bac,1
45,14.5,10,327,631.0,quang_cao,mien_bac,0
49,35.9,15,327,446.0,email,mien_nam,0
39,41.1,7,248,725.0,sms,mien_nam,0
59,6.2,4,179,731.0,goi_dien,mien_bac,0
39,15.4,5,282,475.0,goi_dien,mien_trung,0
46,47.4,13,113,439.0,quang_cao,mien_trung,1
67,51.6,9,342,806.0,email,mien_bac,0
22,50.9,16,209,622.0,email,mien_nam,1
24,12.8,10,285,629.0,sms,mien_nam,0
45,45.8,1,303,551.0,goi_dien,mien_trung,0
42,49.4,20,17,677.0,goi_dien,mien_trung,1
59,48.2,11,10,376.0,goi_dien,mien_nam,1
42,37.1,12,273,365.0,email,mien_bac,1
31,58.4,19,296,460.0,email,mien_trung,1
67,43.7,13,186,495.0,email,mien_trung,1
32,33.4,6,302,643.0,sms,mien_bac,0
67,54.3,12,342,649.0,email,mien_trung,0
23,24.8,18,261,502.0,email,mien_nam,1
20,45.9,6,31,839.0,email,mien_bac,1
43,47.7,8,12,602.0,email,mien_trung,1
29,36.5,0,241,802.0,sms,mien_bac,0
31,30.9,13,327,464.0,email,mien_nam,0
60,21.5,4,210,749.0,sms,mien_trung,0
42,38.5,10,153,746.0,quang_cao,mien_trung,1
48,53.0,1,348,614.0,sms,mien_nam,0
55,16.4,5,9,491.0,sms,mien_trung,0
63,47.6,3,296,527.0,email,mien_trung,0
48,35.5,16,183,439.0,quang_cao,mien_trung,1
49,28.9,12,48,576.0,quang_cao,mien_nam,1
32,24.6,0,220,541.0,email,mien_nam,0
18,27.8,15,273,776.0,email,mien_nam,1
57,49.1,6,249,405.0,goi_dien,mien_nam,0
22,26.7,2,180,763.0,email,mien_bac,0
37,57.3,17,73,568.0,sms,mien_bac,1
52,51.3,7,187,684.0,quang_cao,mien_nam,0
52,57.0,0,213,360.0,quang_cao,mien_trung,0
42,25.7,16,41,596.0,email,mien_nam,1
26,20.4,7,355,658.0,quang_cao,mien_bac,0
66,30.6,3,332,456.0,goi_dien,mien_trung,0
34,44.9,6,211,668.0,sms,mien_nam,0
26,20.6,10,136,704.0,goi_dien,mien_bac,0
38,6.2,17,151,590.0,goi_dien,mien_bac,1
29,43.1,19,325,643.0,email,mien_bac,1
25,40.1,14,,453.0,sms,mien_bac,0
64,32.4,17,109,832.0,quang_cao,mien_trung,0
70,12.9,9,99,376.0,email,mien_nam,0
24,29.0,3,87,773.0,quang_cao,mien_trung,0
19,6.3,3,268,568.0,email,mien_trung,0
54,42.3,7,230,747.0,sms,mien_bac,0
34,34.4,16,351,497.0,goi_dien,mien_trung,0
58,46.0,8,300,569.0,email,mien_trung,0
27,50.1,17,221,475.0,goi_dien,mien_bac,0
66,17.3,7,234,610.0,sms,mien_trung,0
41,8.5,6,70,444.0,quang_cao,mien_trung,0
33,7.2,5,204,423.0,email,mien_nam,0
19,22.6,14,91,478.0,sms,mien_trung,1
40,18.3,0,183,637.0,goi_dien,mien_nam,0
23,47.8,1,131,321.0,sms,mien_trung,0
67,37.4,7,268,563.0,goi_dien,mien_trung,0
29,35.2,10,1,530.0,quang_cao,mien_trung,1
63,58.6,8,168,355.0,quang_cao,mien_bac,0
55,30.1,15,342,822.0,goi_dien,mien_bac,1
37,27.0,4,330,549.0,quang_cao,mien_bac,0
35,7.0,12,212,666.0,quang_cao,mien_bac,0
31,53.1,13,135,473.0,goi_dien,mien_trung,1
60,54.9,3,312,673.0,email,mien_trung,0
49,5.3,13,289,347.0,sms,mien_bac,0
29,48.8,7,116,433.0,goi_dien,mien_nam,1
53,27.7,18,8,591.0,goi_dien,mien_trung,1
36,37.9,6,296,790.0,goi_dien,mien_trung,0
29,6.0,10,220,802.0,quang_cao,mien_bac,0
